D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_23_628.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_23_628.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_23_628.jpg, 0, 0.3106815, 0, 0.2831748
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_23_727.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_23_727.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_23_727.jpg, 0, 0.6133878, 0, 0.8662082
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_23_827.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_23_827.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_23_827.jpg, 0, 0.9174849, 0, 1.841242
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_23_927.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_23_927.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_23_927.jpg, 0, 1, 0, 2.994193
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_028.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_028.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_028.jpg, -0.0633945, 1, 0, 4.170448
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_131.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_131.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_131.jpg, -0.2446614, 1, 0, 5.309626
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_235.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_235.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_235.jpg, 0, 1, 0, 6.683018
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_350.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_350.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_350.jpg, 0, 1, 0, 7.822672
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_458.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_458.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_458.jpg, 0, 1, 0, 9.175756
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_559.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_559.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_559.jpg, -0.3037947, 1, 0, 10.25791
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_660.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_660.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_660.jpg, -0.6051693, 1, 0, 11.25448
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_766.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_766.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_766.jpg, -0.2995233, 1, 0, 12.13208
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_868.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_868.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_868.jpg, 0, 1, 0, 13.43757
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_24_967.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_24_967.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_24_967.jpg, 0, 1, 0, 14.52177
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_068.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_068.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_068.jpg, 0, 1, 0, 15.49234
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_171.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_171.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_171.jpg, -0.2783238, 1, 0, 16.6393
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_277.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_277.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_277.jpg, -0.6254712, 1, 0, 17.68615
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_381.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_381.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_381.jpg, -0.3120267, 1, 0, 18.58436
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_489.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_489.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_489.jpg, -0.02023051, 1, 0, 19.72085
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_602.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_602.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_602.jpg, 0, 1, 0, 20.9087
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_703.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_703.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_703.jpg, 0, 1, 0, 21.84516
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_808.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_808.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_808.jpg, -0.3141204, 1, 0, 22.82437
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_25_913.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_25_913.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_25_913.jpg, -0.02833682, 1, 0, 23.78769
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_028.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_028.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_028.jpg, 0, 1, 0, 24.94947
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_130.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_130.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_130.jpg, -0.0350487, 1, 0, 25.90737
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_242.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_242.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_242.jpg, -0.4016784, 1, 0, 26.9332
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_347.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_347.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_347.jpg, -0.7141269, 1, 0, 27.50866
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_453.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_453.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_453.jpg, -0.3935824, 1, 0, 28.3611
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_556.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_556.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_556.jpg, -0.08581242, 1, 0, 29.48107
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_656.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_656.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_656.jpg, 0, 1, 0, 30.19083
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_768.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_768.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_768.jpg, 0, 1, 0, 30.19021
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_869.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_869.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_869.jpg, 0, 1, 0, 30.19043
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_26_975.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_26_975.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_26_975.jpg, 0, 1, 0, 30.1903
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_083.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_083.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_083.jpg, 0, 1, 0, 30.19032
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_200.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_200.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_200.jpg, 0, 1, 0, 30.1903
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_308.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_308.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_308.jpg, 0, 1, 0, 30.19034
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_411.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_411.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_411.jpg, 0, 1, 0, 30.1903
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_515.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_515.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_515.jpg, -0.309666, 1, 0, 30.16899
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_624.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_624.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_624.jpg, 0, 1, 0, 30.1889
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_732.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_732.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_732.jpg, 0, 1, 0, 30.19007
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_840.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_840.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_840.jpg, 0, 1, 0, 30.19025
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_27_941.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_27_941.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_27_941.jpg, 0, 1, 0, 30.19031
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_053.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_053.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_053.jpg, -0.292191, 1, 0, 30.17277
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_154.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_154.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_154.jpg, -0.07372408, 1, 0, 30.1909
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_267.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_267.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_267.jpg, 0, 1, 0, 30.19063
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_376.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_376.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_376.jpg, 0, 1, 0, 30.19026
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_481.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_481.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_481.jpg, 0, 1, 0, 30.19028
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_595.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_595.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_595.jpg, -0.3400329, 1, 0, 30.16657
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_707.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_707.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_707.jpg, -0.4132824, 1, 0, 30.17434
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_824.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_824.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_824.jpg, -0.06333479, 1, 0, 30.19013
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_28_936.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_28_936.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_28_936.jpg, 0, 1, 0, 30.18965
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_29_048.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_29_048.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_29_048.jpg, 0, 1, 0, 30.19025
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_29_151.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_29_151.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_29_151.jpg, 0, 1, 0, 30.19036
D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\center_2020_07_08_22_57_29_253.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\left_2020_07_08_22_57_29_253.jpg, D:\alvrt\OneDrive\Escritorio\The complete self-driving car course - Applied Deep learning\Data\IMG\right_2020_07_08_22_57_29_253.jpg, 0, 1, 0, 30.19032
